x,y,size,color_name,color_hex
24,72,1,"Yellow",#FFD700
25,72,1,"Yellow",#FFD700
26,72,1,"Yellow",#FFD700
27,72,1,"Yellow",#FFD700
28,72,1,"Yellow",#FFD700
29,72,1,"Yellow",#FFD700
30,72,1,"Yellow",#FFD700
31,72,1,"Yellow",#FFD700
32,72,1,"Yellow",#FFD700
33,72,1,"Yellow",#FFD700
34,72,1,"Lavender",#E1D5ED
35,72,1,"Orange",#FF7700
36,72,1,"Orange",#FF7700
37,72,1,"Orange",#FF7700
38,72,1,"Orange",#FF7700
39,72,1,"Orange",#FF7700
40,72,1,"Lavender",#E1D5ED
41,72,1,"Yellow",#FFD700
42,72,1,"Orange",#FF7700
43,72,1,"Coral",#FF5544
44,72,1,"Lavender",#E1D5ED
45,72,1,"Lavender",#E1D5ED
46,72,1,"Yellow",#FFD700
47,72,1,"Yellow",#FFD700
48,72,1,"Coral",#FF5544
49,72,1,"Coral",#FF5544
50,72,1,"Orange",#FF7700
51,72,1,"Coral",#FF5544
52,72,1,"Orange",#FF7700
53,72,1,"Coral",#FF5544
54,72,1,"Orange",#FF7700
55,72,1,"Sand Blue",#6074A1
56,72,1,"Light Bluish Gray",#A0A5A9
57,72,1,"Sand Blue",#6074A1
58,72,1,"Bright Light Orange",#FFBB00
59,72,1,"Sand Blue",#6074A1
60,72,1,"Orange",#FF7700
61,72,1,"Lavender",#E1D5ED
62,72,1,"Lavender",#E1D5ED
63,72,1,"Sand Blue",#6074A1
64,72,1,"Sand Blue",#6074A1
65,72,1,"Lavender",#E1D5ED
66,72,1,"Lavender",#E1D5ED
67,72,1,"Sand Blue",#6074A1
68,72,1,"Sand Blue",#6074A1
69,72,1,"Sand Blue",#6074A1
70,72,1,"Light Bluish Gray",#A0A5A9
71,72,1,"Light Bluish Gray",#A0A5A9
72,72,1,"Light Bluish Gray",#A0A5A9
73,72,1,"Light Bluish Gray",#A0A5A9
74,72,1,"Sand Blue",#6074A1
75,72,1,"Lavender",#E1D5ED
76,72,1,"Lavender",#E1D5ED
77,72,1,"Yellow",#FFD700
78,72,1,"Sand Blue",#6074A1
79,72,1,"Yellow",#FFD700
80,72,1,"Lavender",#E1D5ED
81,72,1,"Lavender",#E1D5ED
82,72,1,"Lavender",#E1D5ED
83,72,1,"Lavender",#E1D5ED
84,72,1,"Lavender",#E1D5ED
85,72,1,"Orange",#FF7700
86,72,1,"Orange",#FF7700
87,72,1,"Lavender",#E1D5ED
88,72,1,"Lavender",#E1D5ED
89,72,1,"Lavender",#E1D5ED
90,72,1,"Lavender",#E1D5ED
91,72,1,"Lavender",#E1D5ED
92,72,1,"Lavender",#E1D5ED
93,72,3,"Yellow",#FFD700
96,72,4,"Yellow",#FFD700
100,72,1,"Yellow",#FFD700
101,72,1,"Yellow",#FFD700
102,72,1,"Yellow",#FFD700
103,72,1,"Yellow",#FFD700
104,72,1,"Yellow",#FFD700
105,72,1,"Yellow",#FFD700
106,72,1,"Yellow",#FFD700
107,72,1,"Yellow",#FFD700
108,72,1,"Yellow",#FFD700
109,72,1,"Bright Light Orange",#FFBB00
110,72,1,"Bright Light Orange",#FFBB00
111,72,1,"Bright Light Orange",#FFBB00
112,72,1,"Bright Light Orange",#FFBB00
113,72,1,"Bright Light Orange",#FFBB00
114,72,1,"Bright Light Orange",#FFBB00
115,72,1,"Bright Light Orange",#FFBB00
116,72,1,"Bright Light Orange",#FFBB00
117,72,1,"Bright Light Orange",#FFBB00
118,72,1,"Bright Light Orange",#FFBB00
119,72,3,"Orange",#FF7700
122,72,4,"Orange",#FF7700
0,73,1,"Orange",#FF7700
1,73,1,"Orange",#FF7700
2,73,1,"Orange",#FF7700
3,73,1,"Orange",#FF7700
4,73,1,"Orange",#FF7700
5,73,1,"Orange",#FF7700
6,73,1,"Orange",#FF7700
7,73,1,"Bright Light Orange",#FFBB00
8,73,1,"Bright Light Orange",#FFBB00
9,73,1,"Bright Light Orange",#FFBB00
10,73,1,"Bright Light Orange",#FFBB00
11,73,1,"Bright Light Orange",#FFBB00
12,73,1,"Bright Light Orange",#FFBB00
13,73,1,"Bright Light Orange",#FFBB00
14,73,1,"Bright Light Orange",#FFBB00
15,73,1,"Bright Light Orange",#FFBB00
16,73,1,"Bright Light Orange",#FFBB00
17,73,1,"Bright Light Orange",#FFBB00
18,73,1,"Yellow",#FFD700
19,73,1,"Yellow",#FFD700
20,73,1,"Yellow",#FFD700
21,73,1,"Yellow",#FFD700
22,73,1,"Yellow",#FFD700
23,73,1,"Yellow",#FFD700
24,73,1,"Yellow",#FFD700
25,73,1,"Yellow",#FFD700
26,73,1,"Yellow",#FFD700
27,73,1,"Yellow",#FFD700
28,73,1,"Yellow",#FFD700
29,73,1,"Yellow",#FFD700
30,73,1,"Yellow",#FFD700
31,73,1,"Yellow",#FFD700
32,73,1,"Yellow",#FFD700
33,73,1,"Yellow",#FFD700
34,73,1,"Yellow",#FFD700
35,73,1,"Orange",#FF7700
36,73,1,"Orange",#FF7700
37,73,1,"Orange",#FF7700
38,73,1,"Orange",#FF7700
39,73,1,"Orange",#FF7700
40,73,1,"Orange",#FF7700
41,73,1,"Orange",#FF7700
42,73,1,"Coral",#FF5544
43,73,1,"Coral",#FF5544
44,73,1,"Lavender",#E1D5ED
45,73,1,"Lavender",#E1D5ED
46,73,1,"Yellow",#FFD700
47,73,1,"Yellow",#FFD700
48,73,1,"Yellow",#FFD700
49,73,1,"Yellow",#FFD700
50,73,1,"Yellow",#FFD700
51,73,1,"Yellow",#FFD700
52,73,1,"Yellow",#FFD700
53,73,1,"Sand Blue",#6074A1
54,73,1,"Sand Blue",#6074A1
55,73,1,"Sand Blue",#6074A1
56,73,1,"Sand Blue",#6074A1
57,73,1,"Orange",#FF7700
58,73,1,"Bright Light Orange",#FFBB00
59,73,1,"Sand Blue",#6074A1
60,73,1,"Sand Blue",#6074A1
61,73,1,"Sand Blue",#6074A1
62,73,1,"Lavender",#E1D5ED
63,73,1,"Lavender",#E1D5ED
64,73,1,"Bright Light Orange",#FFBB00
65,73,1,"Lavender",#E1D5ED
66,73,1,"Lavender",#E1D5ED
67,73,1,"Sand Blue",#6074A1
68,73,1,"Sand Blue",#6074A1
69,73,1,"Sand Blue",#6074A1
70,73,1,"Sand Blue",#6074A1
71,73,1,"Light Bluish Gray",#A0A5A9
72,73,1,"Light Bluish Gray",#A0A5A9
73,73,1,"Light Bluish Gray",#A0A5A9
74,73,1,"Sand Blue",#6074A1
75,73,1,"Lavender",#E1D5ED
76,73,1,"Lavender",#E1D5ED
77,73,1,"Lavender",#E1D5ED
78,73,1,"Lavender",#E1D5ED
79,73,1,"Orange",#FF7700
80,73,1,"Lavender",#E1D5ED
81,73,1,"Orange",#FF7700
82,73,1,"Orange",#FF7700
83,73,1,"Orange",#FF7700
84,73,1,"Orange",#FF7700
85,73,1,"Coral",#FF5544
86,73,1,"Orange",#FF7700
87,73,1,"Lavender",#E1D5ED
88,73,1,"Lavender",#E1D5ED
89,73,1,"Lavender",#E1D5ED
90,73,1,"Lavender",#E1D5ED
91,73,4,"Yellow",#FFD700
95,73,4,"Yellow",#FFD700
99,73,1,"Yellow",#FFD700
100,73,1,"Yellow",#FFD700
101,73,1,"Yellow",#FFD700
102,73,1,"Yellow",#FFD700
103,73,1,"Yellow",#FFD700
104,73,1,"Yellow",#FFD700
105,73,1,"Yellow",#FFD700
106,73,1,"Yellow",#FFD700
107,73,1,"Yellow",#FFD700
108,73,1,"Yellow",#FFD700
109,73,1,"Bright Light Orange",#FFBB00
110,73,1,"Bright Light Orange",#FFBB00
111,73,1,"Bright Light Orange",#FFBB00
112,73,1,"Bright Light Orange",#FFBB00
113,73,1,"Bright Light Orange",#FFBB00
114,73,1,"Bright Light Orange",#FFBB00
115,73,1,"Bright Light Orange",#FFBB00
116,73,1,"Bright Light Orange",#FFBB00
117,73,1,"Bright Light Orange",#FFBB00
118,73,1,"Bright Light Orange",#FFBB00
119,73,4,"Orange",#FF7700
123,73,3,"Orange",#FF7700
0,74,1,"Orange",#FF7700
1,74,1,"Orange",#FF7700
2,74,1,"Orange",#FF7700
3,74,1,"Orange",#FF7700
4,74,1,"Orange",#FF7700
5,74,1,"Orange",#FF7700
6,74,1,"Orange",#FF7700
7,74,1,"Bright Light Orange",#FFBB00
8,74,1,"Bright Light Orange",#FFBB00
9,74,1,"Bright Light Orange",#FFBB00
10,74,1,"Bright Light Orange",#FFBB00
11,74,1,"Bright Light Orange",#FFBB00
12,74,1,"Bright Light Orange",#FFBB00
13,74,1,"Bright Light Orange",#FFBB00
14,74,1,"Bright Light Orange",#FFBB00
15,74,1,"Bright Light Orange",#FFBB00
16,74,1,"Bright Light Orange",#FFBB00
17,74,1,"Bright Light Orange",#FFBB00
18,74,1,"Yellow",#FFD700
19,74,1,"Yellow",#FFD700
20,74,1,"Yellow",#FFD700
21,74,1,"Yellow",#FFD700
22,74,1,"Yellow",#FFD700
23,74,1,"Yellow",#FFD700
24,74,1,"Yellow",#FFD700
25,74,1,"Yellow",#FFD700
26,74,1,"Yellow",#FFD700
27,74,1,"Yellow",#FFD700
28,74,1,"Yellow",#FFD700
29,74,1,"Yellow",#FFD700
30,74,1,"Yellow",#FFD700
31,74,1,"Yellow",#FFD700
32,74,1,"Yellow",#FFD700
33,74,1,"Yellow",#FFD700
34,74,1,"Yellow",#FFD700
35,74,1,"Orange",#FF7700
36,74,1,"Orange",#FF7700
37,74,1,"Orange",#FF7700
38,74,1,"Orange",#FF7700
39,74,1,"Orange",#FF7700
40,74,1,"Orange",#FF7700
41,74,1,"Coral",#FF5544
42,74,1,"Coral",#FF5544
43,74,1,"Coral",#FF5544
44,74,1,"Lavender",#E1D5ED
45,74,1,"Lavender",#E1D5ED
46,74,1,"Lavender",#E1D5ED
47,74,1,"Light Bluish Gray",#A0A5A9
48,74,1,"Coral",#FF5544
49,74,1,"Yellow",#FFD700
50,74,1,"Yellow",#FFD700
51,74,1,"Yellow",#FFD700
52,74,1,"Yellow",#FFD700
53,74,1,"Light Bluish Gray",#A0A5A9
54,74,1,"Sand Blue",#6074A1
55,74,1,"Bright Light Orange",#FFBB00
56,74,1,"Sand Blue",#6074A1
57,74,1,"Sand Blue",#6074A1
58,74,1,"Lavender",#E1D5ED
59,74,1,"Sand Blue",#6074A1
60,74,1,"Lavender",#E1D5ED
61,74,1,"Lavender",#E1D5ED
62,74,1,"Lavender",#E1D5ED
63,74,1,"Lavender",#E1D5ED
64,74,1,"Lavender",#E1D5ED
65,74,1,"Lavender",#E1D5ED
66,74,1,"Sand Blue",#6074A1
67,74,1,"Sand Blue",#6074A1
68,74,1,"Sand Blue",#6074A1
69,74,1,"Sand Blue",#6074A1
70,74,1,"Sand Blue",#6074A1
71,74,1,"Light Bluish Gray",#A0A5A9
72,74,1,"Light Bluish Gray",#A0A5A9
73,74,1,"Light Bluish Gray",#A0A5A9
74,74,1,"Sand Blue",#6074A1
75,74,1,"Lavender",#E1D5ED
76,74,1,"Lavender",#E1D5ED
77,74,1,"Lavender",#E1D5ED
78,74,1,"Lavender",#E1D5ED
79,74,1,"Orange",#FF7700
80,74,1,"Orange",#FF7700
81,74,1,"Orange",#FF7700
82,74,1,"Orange",#FF7700
83,74,1,"Bright Light Orange",#FFBB00
84,74,1,"Orange",#FF7700
85,74,1,"Coral",#FF5544
86,74,1,"Orange",#FF7700
87,74,1,"Lavender",#E1D5ED
88,74,1,"Lavender",#E1D5ED
89,74,1,"Lavender",#E1D5ED
90,74,1,"Lavender",#E1D5ED
91,74,3,"Yellow",#FFD700
94,74,4,"Yellow",#FFD700
98,74,1,"Yellow",#FFD700
99,74,1,"Yellow",#FFD700
100,74,1,"Yellow",#FFD700
101,74,1,"Yellow",#FFD700
102,74,1,"Yellow",#FFD700
103,74,1,"Yellow",#FFD700
104,74,1,"Yellow",#FFD700
105,74,1,"Yellow",#FFD700
106,74,1,"Yellow",#FFD700
107,74,1,"Yellow",#FFD700
108,74,1,"Yellow",#FFD700
109,74,1,"Yellow",#FFD700
110,74,1,"Bright Light Orange",#FFBB00
111,74,1,"Bright Light Orange",#FFBB00
112,74,1,"Bright Light Orange",#FFBB00
113,74,1,"Bright Light Orange",#FFBB00
114,74,1,"Bright Light Orange",#FFBB00
115,74,1,"Bright Light Orange",#FFBB00
116,74,1,"Bright Light Orange",#FFBB00
117,74,1,"Bright Light Orange",#FFBB00
118,74,1,"Bright Light Orange",#FFBB00
119,74,3,"Orange",#FF7700
122,74,4,"Orange",#FF7700
0,75,1,"Orange",#FF7700
1,75,1,"Orange",#FF7700
2,75,1,"Orange",#FF7700
3,75,1,"Orange",#FF7700
4,75,1,"Orange",#FF7700
5,75,1,"Orange",#FF7700
6,75,1,"Orange",#FF7700
7,75,1,"Bright Light Orange",#FFBB00
8,75,1,"Bright Light Orange",#FFBB00
9,75,1,"Bright Light Orange",#FFBB00
10,75,1,"Bright Light Orange",#FFBB00
11,75,1,"Bright Light Orange",#FFBB00
12,75,1,"Bright Light Orange",#FFBB00
13,75,1,"Bright Light Orange",#FFBB00
14,75,1,"Bright Light Orange",#FFBB00
15,75,1,"Bright Light Orange",#FFBB00
16,75,1,"Bright Light Orange",#FFBB00
17,75,1,"Bright Light Orange",#FFBB00
18,75,1,"Yellow",#FFD700
19,75,1,"Yellow",#FFD700
20,75,1,"Yellow",#FFD700
21,75,1,"Yellow",#FFD700
22,75,1,"Yellow",#FFD700
23,75,1,"Yellow",#FFD700
24,75,1,"Yellow",#FFD700
25,75,1,"Yellow",#FFD700
26,75,1,"Yellow",#FFD700
27,75,1,"Yellow",#FFD700
28,75,1,"Yellow",#FFD700
29,75,1,"Yellow",#FFD700
30,75,1,"Yellow",#FFD700
31,75,1,"Yellow",#FFD700
32,75,1,"Yellow",#FFD700
33,75,1,"Yellow",#FFD700
34,75,1,"Lavender",#E1D5ED
35,75,1,"Yellow",#FFD700
36,75,1,"Coral",#FF5544
37,75,1,"Coral",#FF5544
38,75,1,"Orange",#FF7700
39,75,1,"Coral",#FF5544
40,75,1,"Orange",#FF7700
41,75,1,"Coral",#FF5544
42,75,1,"Coral",#FF5544
43,75,1,"Coral",#FF5544
44,75,1,"Lavender",#E1D5ED
45,75,1,"Lavender",#E1D5ED
46,75,1,"Lavender",#E1D5ED
47,75,1,"Sand Blue",#6074A1
48,75,1,"Sand Blue",#6074A1
49,75,1,"Sand Blue",#6074A1
50,75,1,"Sand Blue",#6074A1
51,75,1,"Sand Blue",#6074A1
52,75,1,"Light Bluish Gray",#A0A5A9
53,75,1,"Light Bluish Gray",#A0A5A9
54,75,1,"Sand Blue",#6074A1
55,75,1,"Sand Blue",#6074A1
56,75,1,"Sand Blue",#6074A1
57,75,1,"Sand Blue",#6074A1
58,75,1,"Sand Blue",#6074A1
59,75,1,"Bright Light Orange",#FFBB00
60,75,1,"Lavender",#E1D5ED
61,75,1,"Lavender",#E1D5ED
62,75,1,"Sand Blue",#6074A1
63,75,1,"Lavender",#E1D5ED
64,75,1,"Bright Light Orange",#FFBB00
65,75,1,"Sand Blue",#6074A1
66,75,1,"Sand Blue",#6074A1
67,75,1,"Sand Blue",#6074A1
68,75,1,"Sand Blue",#6074A1
69,75,1,"Sand Blue",#6074A1
70,75,1,"Light Bluish Gray",#A0A5A9
71,75,1,"Light Bluish Gray",#A0A5A9
72,75,1,"Light Bluish Gray",#A0A5A9
73,75,1,"Light Bluish Gray",#A0A5A9
74,75,1,"Bright Light Orange",#FFBB00
75,75,1,"Lavender",#E1D5ED
76,75,1,"Lavender",#E1D5ED
77,75,1,"Lavender",#E1D5ED
78,75,1,"Lavender",#E1D5ED
79,75,1,"Coral",#FF5544
80,75,1,"Orange",#FF7700
81,75,1,"Orange",#FF7700
82,75,1,"Orange",#FF7700
83,75,1,"Orange",#FF7700
84,75,1,"Orange",#FF7700
85,75,1,"Coral",#FF5544
86,75,1,"Orange",#FF7700
87,75,1,"Lavender",#E1D5ED
88,75,1,"Lavender",#E1D5ED
89,75,1,"Lavender",#E1D5ED
90,75,3,"Yellow",#FFD700
93,75,4,"Yellow",#FFD700
97,75,1,"Yellow",#FFD700
98,75,1,"Yellow",#FFD700
99,75,1,"Yellow",#FFD700
100,75,1,"Yellow",#FFD700
101,75,1,"Yellow",#FFD700
102,75,1,"Yellow",#FFD700
103,75,1,"Yellow",#FFD700
104,75,1,"Yellow",#FFD700
105,75,1,"Yellow",#FFD700
106,75,1,"Yellow",#FFD700
107,75,1,"Yellow",#FFD700
108,75,1,"Yellow",#FFD700
109,75,1,"Yellow",#FFD700
110,75,1,"Bright Light Orange",#FFBB00
111,75,1,"Bright Light Orange",#FFBB00
112,75,1,"Bright Light Orange",#FFBB00
113,75,1,"Bright Light Orange",#FFBB00
114,75,1,"Bright Light Orange",#FFBB00
115,75,1,"Bright Light Orange",#FFBB00
116,75,1,"Bright Light Orange",#FFBB00
117,75,1,"Bright Light Orange",#FFBB00
118,75,1,"Bright Light Orange",#FFBB00
119,75,4,"Orange",#FF7700
123,75,3,"Orange",#FF7700
0,76,1,"Orange",#FF7700
1,76,1,"Orange",#FF7700
2,76,1,"Orange",#FF7700
3,76,1,"Orange",#FF7700
4,76,1,"Orange",#FF7700
5,76,1,"Orange",#FF7700
6,76,1,"Orange",#FF7700
7,76,1,"Bright Light Orange",#FFBB00
8,76,1,"Bright Light Orange",#FFBB00
9,76,1,"Bright Light Orange",#FFBB00
10,76,1,"Bright Light Orange",#FFBB00
11,76,1,"Bright Light Orange",#FFBB00
12,76,1,"Bright Light Orange",#FFBB00
13,76,1,"Bright Light Orange",#FFBB00
14,76,1,"Bright Light Orange",#FFBB00
15,76,1,"Bright Light Orange",#FFBB00
16,76,1,"Bright Light Orange",#FFBB00
17,76,1,"Bright Light Orange",#FFBB00
18,76,1,"Yellow",#FFD700
19,76,1,"Yellow",#FFD700
20,76,1,"Yellow",#FFD700
21,76,1,"Yellow",#FFD700
22,76,1,"Yellow",#FFD700
23,76,1,"Yellow",#FFD700
24,76,1,"Yellow",#FFD700
25,76,1,"Yellow",#FFD700
26,76,1,"Yellow",#FFD700
27,76,1,"Yellow",#FFD700
28,76,1,"Yellow",#FFD700
29,76,1,"Yellow",#FFD700
30,76,1,"Yellow",#FFD700
31,76,1,"Yellow",#FFD700
32,76,1,"Yellow",#FFD700
33,76,1,"Yellow",#FFD700
34,76,1,"Yellow",#FFD700
35,76,1,"Lavender",#E1D5ED
36,76,1,"Yellow",#FFD700
37,76,1,"Coral",#FF5544
38,76,1,"Orange",#FF7700
39,76,1,"Coral",#FF5544
40,76,1,"Coral",#FF5544
41,76,1,"Coral",#FF5544
42,76,1,"Coral",#FF5544
43,76,1,"Lavender",#E1D5ED
44,76,1,"Lavender",#E1D5ED
45,76,1,"Lavender",#E1D5ED
46,76,1,"Lavender",#E1D5ED
47,76,1,"Yellow",#FFD700
48,76,1,"Light Bluish Gray",#A0A5A9
49,76,1,"Light Bluish Gray",#A0A5A9
50,76,1,"Sand Blue",#6074A1
51,76,1,"Sand Blue",#6074A1
52,76,1,"Light Bluish Gray",#A0A5A9
53,76,1,"Sand Blue",#6074A1
54,76,1,"Sand Blue",#6074A1
55,76,1,"Light Bluish Gray",#A0A5A9
56,76,1,"Sand Blue",#6074A1
57,76,1,"Sand Blue",#6074A1
58,76,1,"Sand Blue",#6074A1
59,76,1,"Sand Blue",#6074A1
60,76,1,"Bright Light Orange",#FFBB00
61,76,1,"Lavender",#E1D5ED
62,76,1,"Sand Blue",#6074A1
63,76,1,"Sand Blue",#6074A1
64,76,1,"Sand Blue",#6074A1
65,76,1,"Sand Blue",#6074A1
66,76,1,"Sand Blue",#6074A1
67,76,1,"Light Bluish Gray",#A0A5A9
68,76,1,"Sand Blue",#6074A1
69,76,1,"Light Bluish Gray",#A0A5A9
70,76,1,"Light Bluish Gray",#A0A5A9
71,76,1,"Light Bluish Gray",#A0A5A9
72,76,1,"Light Bluish Gray",#A0A5A9
73,76,1,"Sand Blue",#6074A1
74,76,1,"Lavender",#E1D5ED
75,76,1,"Lavender",#E1D5ED
76,76,1,"Lavender",#E1D5ED
77,76,1,"Lavender",#E1D5ED
78,76,1,"Lavender",#E1D5ED
79,76,1,"Coral",#FF5544
80,76,1,"Orange",#FF7700
81,76,1,"Orange",#FF7700
82,76,1,"Orange",#FF7700
83,76,1,"Orange",#FF7700
84,76,1,"Orange",#FF7700
85,76,1,"Coral",#FF5544
86,76,1,"Orange",#FF7700
87,76,4,"Lavender",#E1D5ED
91,76,4,"Yellow",#FFD700
95,76,1,"Yellow",#FFD700
96,76,1,"Yellow",#FFD700
97,76,1,"Yellow",#FFD700
98,76,1,"Yellow",#FFD700
99,76,1,"Yellow",#FFD700
100,76,1,"Yellow",#FFD700
101,76,1,"Yellow",#FFD700
102,76,1,"Yellow",#FFD700
103,76,1,"Yellow",#FFD700
104,76,1,"Yellow",#FFD700
105,76,1,"Yellow",#FFD700
106,76,1,"Yellow",#FFD700
107,76,1,"Yellow",#FFD700
108,76,1,"Bright Light Orange",#FFBB00
109,76,1,"Bright Light Orange",#FFBB00
110,76,1,"Bright Light Orange",#FFBB00
111,76,1,"Bright Light Orange",#FFBB00
112,76,1,"Bright Light Orange",#FFBB00
113,76,1,"Bright Light Orange",#FFBB00
114,76,1,"Bright Light Orange",#FFBB00
115,76,1,"Bright Light Orange",#FFBB00
116,76,1,"Bright Light Orange",#FFBB00
117,76,1,"Bright Light Orange",#FFBB00
118,76,1,"Bright Light Orange",#FFBB00
119,76,3,"Orange",#FF7700
122,76,4,"Orange",#FF7700
0,77,1,"Orange",#FF7700
1,77,1,"Orange",#FF7700
2,77,1,"Orange",#FF7700
3,77,1,"Orange",#FF7700
4,77,1,"Orange",#FF7700
5,77,1,"Orange",#FF7700
6,77,1,"Orange",#FF7700
7,77,1,"Bright Light Orange",#FFBB00
8,77,1,"Bright Light Orange",#FFBB00
9,77,1,"Bright Light Orange",#FFBB00
10,77,1,"Bright Light Orange",#FFBB00
11,77,1,"Bright Light Orange",#FFBB00
12,77,1,"Bright Light Orange",#FFBB00
13,77,1,"Bright Light Orange",#FFBB00
14,77,1,"Bright Light Orange",#FFBB00
15,77,1,"Bright Light Orange",#FFBB00
16,77,1,"Bright Light Orange",#FFBB00
17,77,1,"Bright Light Orange",#FFBB00
18,77,1,"Yellow",#FFD700
19,77,1,"Yellow",#FFD700
20,77,1,"Yellow",#FFD700
21,77,1,"Yellow",#FFD700
22,77,1,"Yellow",#FFD700
23,77,1,"Yellow",#FFD700
24,77,1,"Yellow",#FFD700
25,77,1,"Yellow",#FFD700
26,77,1,"Yellow",#FFD700
27,77,1,"Yellow",#FFD700
28,77,1,"Yellow",#FFD700
29,77,1,"Yellow",#FFD700
30,77,1,"Yellow",#FFD700
31,77,1,"Yellow",#FFD700
32,77,1,"Yellow",#FFD700
33,77,1,"Yellow",#FFD700
34,77,1,"Yellow",#FFD700
35,77,1,"Yellow",#FFD700
36,77,1,"Lavender",#E1D5ED
37,77,1,"Lavender",#E1D5ED
38,77,1,"Yellow",#FFD700
39,77,1,"Yellow",#FFD700
40,77,1,"Lavender",#E1D5ED
41,77,1,"Lavender",#E1D5ED
42,77,1,"Lavender",#E1D5ED
43,77,1,"Lavender",#E1D5ED
44,77,1,"Lavender",#E1D5ED
45,77,1,"Lavender",#E1D5ED
46,77,1,"Lavender",#E1D5ED
47,77,1,"Sand Blue",#6074A1
48,77,1,"Light Bluish Gray",#A0A5A9
49,77,1,"Light Bluish Gray",#A0A5A9
50,77,1,"Light Bluish Gray",#A0A5A9
51,77,1,"Light Bluish Gray",#A0A5A9
52,77,1,"Light Bluish Gray",#A0A5A9
53,77,1,"Light Bluish Gray",#A0A5A9
54,77,1,"Light Bluish Gray",#A0A5A9
55,77,1,"Sand Blue",#6074A1
56,77,1,"Sand Blue",#6074A1
57,77,1,"Sand Blue",#6074A1
58,77,1,"Light Bluish Gray",#A0A5A9
59,77,1,"Light Bluish Gray",#A0A5A9
60,77,1,"Light Bluish Gray",#A0A5A9
61,77,1,"Light Bluish Gray",#A0A5A9
62,77,1,"Light Bluish Gray",#A0A5A9
63,77,1,"Sand Blue",#6074A1
64,77,1,"Sand Blue",#6074A1
65,77,1,"Light Bluish Gray",#A0A5A9
66,77,1,"Light Bluish Gray",#A0A5A9
67,77,1,"Light Bluish Gray",#A0A5A9
68,77,1,"Light Bluish Gray",#A0A5A9
69,77,1,"Light Bluish Gray",#A0A5A9
70,77,1,"Light Bluish Gray",#A0A5A9
71,77,1,"Light Bluish Gray",#A0A5A9
72,77,1,"Light Bluish Gray",#A0A5A9
73,77,1,"Sand Blue",#6074A1
74,77,1,"Sand Blue",#6074A1
75,77,1,"Lavender",#E1D5ED
76,77,1,"Lavender",#E1D5ED
77,77,1,"Lavender",#E1D5ED
78,77,1,"Lavender",#E1D5ED
79,77,1,"Lavender",#E1D5ED
80,77,1,"Coral",#FF5544
81,77,1,"Orange",#FF7700
82,77,1,"Orange",#FF7700
83,77,1,"Orange",#FF7700
84,77,1,"Coral",#FF5544
85,77,1,"Coral",#FF5544
86,77,1,"Yellow",#FFD700
87,77,3,"Lavender",#E1D5ED
90,77,1,"Lavender",#E1D5ED
91,77,3,"Yellow",#FFD700
94,77,1,"Yellow",#FFD700
95,77,1,"Yellow",#FFD700
96,77,1,"Yellow",#FFD700
97,77,1,"Yellow",#FFD700
98,77,1,"Yellow",#FFD700
99,77,1,"Yellow",#FFD700
100,77,1,"Yellow",#FFD700
101,77,1,"Yellow",#FFD700
102,77,1,"Yellow",#FFD700
103,77,1,"Yellow",#FFD700
104,77,1,"Yellow",#FFD700
105,77,1,"Yellow",#FFD700
106,77,1,"Yellow",#FFD700
107,77,1,"Yellow",#FFD700
108,77,1,"Bright Light Orange",#FFBB00
109,77,1,"Bright Light Orange",#FFBB00
110,77,1,"Bright Light Orange",#FFBB00
111,77,1,"Bright Light Orange",#FFBB00
112,77,1,"Bright Light Orange",#FFBB00
113,77,1,"Bright Light Orange",#FFBB00
114,77,1,"Bright Light Orange",#FFBB00
115,77,1,"Bright Light Orange",#FFBB00
116,77,1,"Bright Light Orange",#FFBB00
117,77,1,"Bright Light Orange",#FFBB00
118,77,1,"Bright Light Orange",#FFBB00
119,77,4,"Orange",#FF7700
123,77,3,"Orange",#FF7700
0,78,1,"Orange",#FF7700
1,78,1,"Orange",#FF7700
2,78,1,"Orange",#FF7700
3,78,1,"Orange",#FF7700
4,78,1,"Orange",#FF7700
5,78,1,"Orange",#FF7700
6,78,1,"Orange",#FF7700
7,78,1,"Orange",#FF7700
8,78,1,"Orange",#FF7700
9,78,1,"Bright Light Orange",#FFBB00
10,78,1,"Bright Light Orange",#FFBB00
11,78,1,"Bright Light Orange",#FFBB00
12,78,1,"Bright Light Orange",#FFBB00
13,78,1,"Bright Light Orange",#FFBB00
14,78,1,"Bright Light Orange",#FFBB00
15,78,1,"Bright Light Orange",#FFBB00
16,78,1,"Bright Light Orange",#FFBB00
17,78,1,"Yellow",#FFD700
18,78,1,"Bright Light Orange",#FFBB00
19,78,1,"Yellow",#FFD700
20,78,1,"Yellow",#FFD700
21,78,1,"Yellow",#FFD700
22,78,1,"Yellow",#FFD700
23,78,1,"Yellow",#FFD700
24,78,1,"Yellow",#FFD700
25,78,1,"Yellow",#FFD700
26,78,1,"Yellow",#FFD700
27,78,1,"Yellow",#FFD700
28,78,1,"Yellow",#FFD700
29,78,1,"Yellow",#FFD700
30,78,1,"Yellow",#FFD700
31,78,1,"Yellow",#FFD700
32,78,1,"Yellow",#FFD700
33,78,1,"Yellow",#FFD700
34,78,1,"Yellow",#FFD700
35,78,1,"Yellow",#FFD700
36,78,1,"Yellow",#FFD700
37,78,1,"Lavender",#E1D5ED
38,78,1,"Lavender",#E1D5ED
